City,Date,lat,lon
Tarzana,1/2/2014,34.1494848,-118.5506158
Riverside,1/2/2014,33.9533487,-117.3961564
Berkeley,1/2/2014,37.8715926,-122.272747
Marina del Rey,1/3/2014,33.9802893,-118.4517449
Morgan Hill,1/3/2014,37.1305012,-121.6543901
Huntington Beach,1/3/2014,33.660297,-117.9992265
Moreno Valley,1/4/2014,33.9424658,-117.2296717
Auburn,1/4/2014,38.8965654,-121.0768901
Long Beach,1/4/2014,33.7700504,-118.1937395
Pleasanton,1/5/2014,37.6624312,-121.8746789
Lodi,1/5/2014,38.1341477,-121.2722194
Corona,1/5/2014,33.8752935,-117.5664384
Santa Rosa,1/5/2014,38.440429,-122.7140548
San Diego,1/6/2014,32.715738,-117.1610838
Morgan Hill,1/6/2014,37.1305012,-121.6543901
San Rafael,1/6/2014,37.9735346,-122.5310874
San Rafael,1/6/2014,37.9735346,-122.5310874
San Francisco,1/6/2014,37.7749295,-122.4194155
San Rafael,1/7/2014,37.9735346,-122.5310874
Alta Loma,1/8/2014,34.1222317,-117.5981086
Encinitas,1/8/2014,33.0369867,-117.2919818
Los Angeles,1/9/2014,34.0522342,-118.2436849
Dumont Dune National Park,1/9/2014,36.778261,-119.4179324
San Pedro,1/9/2014,33.7360619,-118.2922461
Huntington Beach,1/9/2014,33.660297,-117.9992265
Placentia,1/10/2014,33.8722371,-117.8703363
Placentia,1/10/2014,33.8722371,-117.8703363
Mercey Hot Springs/Firebaugh,1/10/2014,36.8588376,-120.4560072
Newport Beach,1/10/2014,33.6189101,-117.9289469
Napa,1/10/2014,38.2975381,-122.286865
Palmdale,1/11/2014,34.5794343,-118.1164613
Sun Valley,1/11/2014,34.2279298,-118.3812562
Palo Alto,1/11/2014,37.4418834,-122.1430195
Carson,1/13/2014,33.8316745,-118.281693
El Dorado Hills,1/15/2014,38.6857367,-121.082167
Dana Point,1/15/2014,33.4669721,-117.6981075
Campbell,1/15/2014,37.2871651,-121.9499568
Menifee,1/16/2014,33.6971468,-117.185294
Desert Center,1/17/2014,33.7133313,-115.4004287
Santa Ana,1/17/2014,33.7455731,-117.8678338
Tujunga,1/18/2014,34.2586812,-118.288508
Willits,1/18/2014,39.4096079,-123.3555656
Westminster,1/18/2014,33.7513419,-117.9939921
Pleasanton,1/19/2014,37.6624312,-121.8746789
Carlsbad,1/19/2014,33.1580933,-117.3505939
Redwood Valley,1/19/2014,39.2652491,-123.2041429
Walnut,1/19/2014,34.0202894,-117.8653386
El Cajon,1/20/2014,32.7947731,-116.9625269
Sacramento,1/20/2014,38.5815719,-121.4943996
Thousand Oaks,1/21/2014,34.1705609,-118.8375937
Mariposa,1/21/2014,37.4849377,-119.9662843
Oakley,1/21/2014,37.9974219,-121.7124536
Vacaville,1/21/2014,38.3565773,-121.9877444
Marysville,1/22/2014,39.1457253,-121.5913547
Los Angeles,1/22/2014,34.0522342,-118.2436849
Eureka,1/22/2014,40.8020712,-124.1636729
Walnut Creek/Concord,1/23/2014,37.9747251,-122.0087305
Arbuckle,1/23/2014,39.0173963,-122.0577477
Campbell,1/24/2014,37.2871651,-121.9499568
Desert Hot Springs,1/25/2014,33.961124,-116.5016784
Santa Cruz,1/25/2014,36.9741171,-122.0307963
Irvine,1/25/2014,33.6839473,-117.7946942
Hollister,1/25/2014,36.8524545,-121.4016021
San Clemente,1/26/2014,33.4269728,-117.6119925
Alameda,1/27/2014,37.7652065,-122.2416355
Rancho Palos Verdes,1/27/2014,33.7444613,-118.3870173
Hayward,1/28/2014,37.6688205,-122.0807964
Sultana,1/28/2014,36.5451601,-119.3403936
Elk Grove,1/28/2014,38.4087993,-121.3716178
Santa Clarita,1/29/2014,34.3916641,-118.542586
Orange,1/30/2014,33.7877944,-117.8531119
Sacramento,2/1/2014,38.5815719,-121.4943996
Fresno,2/1/2014,36.7468422,-119.7725868
Covina,2/1/2014,34.0900091,-117.8903397
Huntington Beach,2/2/2014,33.660297,-117.9992265
Highland,2/2/2014,34.1283442,-117.2086513
Fairfield,2/2/2014,38.2493581,-122.0399663
Brentwood,2/3/2014,37.931868,-121.6957863
Paramount,2/3/2014,33.8894598,-118.1597911
San Jose,2/3/2014,37.3382082,-121.8863286
Moreno Valley,2/5/2014,33.9424658,-117.2296717
Borrego Springs,2/6/2014,33.2558717,-116.375012
Oxnard,2/7/2014,34.1975048,-119.1770516
Ridgecrest,2/7/2014,35.6224561,-117.6708966
Isla Vista,2/7/2014,34.4133292,-119.8609718
Upland,2/7/2014,34.09751,-117.6483876
Garden Grove,2/7/2014,33.7739053,-117.9414477
Woodland Hills,2/7/2014,34.165357,-118.6089752
Oildale,2/8/2014,35.4196799,-119.0195452
Sacramento,2/11/2014,38.5815719,-121.4943996
Salinas,2/13/2014,36.6777372,-121.6555013
Mercey Hot Springs/Firebaugh,2/13/2014,36.8588376,-120.4560072
Citrus Heights,2/13/2014,38.7071247,-121.2810611
Rio Linda,2/14/2014,38.6910138,-121.4485654
Ridgecrest,2/14/2014,35.6224561,-117.6708966
Yuba City,2/14/2014,39.1404477,-121.6169108
Santa Cruz,2/14/2014,36.9741171,-122.0307963
Newport Beach,2/14/2014,33.6189101,-117.9289469
San Francisco,2/14/2014,37.7749295,-122.4194155
Santa Ana,2/15/2014,33.7455731,-117.8678338
City of Industry,2/15/2014,34.0197335,-117.9586754
Rancho Cucamonga,2/15/2014,34.1063989,-117.5931084
Sacramento,2/16/2014,38.5815719,-121.4943996
Stockton,2/16/2014,37.9577016,-121.2907796
Elk Grove,2/16/2014,38.4087993,-121.3716178
Cambria,2/16/2014,35.5641381,-121.0807468
Pismo,2/16/2014,35.1427533,-120.6412827
Atwater,2/17/2014,37.3477174,-120.609084
Fresno,2/17/2014,36.7468422,-119.7725868
Danville,2/18/2014,37.8215929,-121.9999606
Fallbrook,2/18/2014,33.3764196,-117.2511466
Monterey Bay,2/19/2014,36.8007413,-121.947311
Bakersfield,2/19/2014,35.3732921,-119.0187125
Riverbank,2/20/2014,37.7360396,-120.9354895
Tehama,2/20/2014,40.0271015,-122.1233228
Porterville,2/20/2014,36.06523,-119.0167679
Venice,2/20/2014,33.9850469,-118.4694832
Cornell,2/21/2014,34.1144504,-118.7778678
Fresno,2/21/2014,36.7468422,-119.7725868
Monrovia,2/21/2014,34.1442616,-118.0019482
Eastvale,2/21/2014,33.952463,-117.5848025
Thousand Oaks,2/21/2014,34.1705609,-118.8375937
Oakland,2/21/2014,37.8043637,-122.2711137
Fresno,2/22/2014,36.7468422,-119.7725868
Sacramento (east),2/22/2014,38.5815719,-121.4943996
Stockton,2/22/2014,37.9577016,-121.2907796
Stockton,2/22/2014,37.9577016,-121.2907796
Chico,2/22/2014,39.7284944,-121.8374777
Newport Beach,2/22/2014,33.6189101,-117.9289469
San Diego,2/23/2014,32.715738,-117.1610838
Victorville,2/23/2014,34.5362184,-117.2927641
Temple City,2/23/2014,34.1072305,-118.0578456
Antelope,2/23/2014,38.7166871,-121.3644216
Balboa Island,2/23/2014,33.606233,-117.891346
Los Angeles,2/23/2014,34.0522342,-118.2436849
Sacramento,2/24/2014,38.5815719,-121.4943996
Blythe,2/24/2014,33.6177725,-114.5882607
Fresno,2/24/2014,36.7468422,-119.7725868
San Jose,2/24/2014,37.3382082,-121.8863286
Firebaugh (near),2/25/2014,36.8588376,-120.4560072
Milpitas,2/26/2014,37.4323341,-121.8995741
El Cajon,2/26/2014,32.7947731,-116.9625269
Fresno,2/26/2014,36.7468422,-119.7725868
El Cajon,2/26/2014,32.7947731,-116.9625269
Sacramento,3/1/2014,38.5815719,-121.4943996
Mira Loma,3/1/2014,33.9845417,-117.5159449
Modesto,3/2/2014,37.6390972,-120.9968782
Temecula,3/3/2014,33.4936391,-117.1483648
Laytonville,3/4/2014,39.6882116,-123.4827942
Napa,3/4/2014,38.2975381,-122.286865
Turlock,3/4/2014,37.4946568,-120.8465941
Turlock,3/4/2014,37.4946568,-120.8465941
Modesto,3/5/2014,37.6390972,-120.9968782
Turlock,3/5/2014,37.4946568,-120.8465941
Walnut Creek,3/5/2014,37.9100783,-122.0651819
Simi Valley,3/7/2014,34.2694474,-118.781482
Vista,3/7/2014,33.2000368,-117.2425355
Pilot hill,3/7/2014,38.8344149,-121.0141825
Carson,3/8/2014,33.8316745,-118.281693
Redlands,3/8/2014,34.0555693,-117.1825381
San Bernardino,3/8/2014,34.1083449,-117.2897652
Pomona,3/8/2014,34.055103,-117.7499909
Toluca Lake,3/9/2014,34.1501794,-118.3549609
Coto de Caza,3/9/2014,33.5951048,-117.5906715
Garden Grove,3/11/2014,33.7739053,-117.9414477
Corona,3/11/2014,33.8752935,-117.5664384
Sonoma,3/12/2014,38.291859,-122.4580356
Anaheim,3/12/2014,33.8352932,-117.9145036
Elverta,3/12/2014,38.7218576,-121.4566876
Hollister,3/13/2014,36.8524545,-121.4016021
Pinion Hills,3/14/2014,34.433237,-117.6467917
Concord,3/14/2014,37.9779776,-122.0310733
Garden Grove,3/14/2014,33.7739053,-117.9414477
Fontana,3/15/2014,34.0922335,-117.435048
Fullerton,3/15/2014,33.8703596,-117.9242966
Orangevale,3/15/2014,38.6785145,-121.2257818
Orangevale,3/15/2014,38.6785145,-121.2257818
Fresno,3/16/2014,36.7468422,-119.7725868
Wildomar,3/18/2014,33.5989126,-117.2800372
Fair Oaks,3/18/2014,38.6446264,-121.2721718
Arroyo Grande,3/19/2014,35.1185868,-120.5907252
Oroville,3/19/2014,39.5137752,-121.556359
Fullerton,3/20/2014,33.8703596,-117.9242966
Atwater,3/20/2014,37.3477174,-120.609084
La Mesa,3/21/2014,32.7678287,-117.0230839
Menifee,3/21/2014,33.6971468,-117.185294
Folsom,3/21/2014,38.6779591,-121.1760583
Bakersfield,3/21/2014,35.3732921,-119.0187125
Windsor,3/22/2014,38.5471327,-122.8163802
Reseda,3/22/2014,34.2011141,-118.5360517
Antelope,3/22/2014,38.7166871,-121.3644216
Fullerton,3/23/2014,33.8703596,-117.9242966
Lawndale,3/23/2014,33.887237,-118.3525744
Kerman,3/23/2014,36.7235572,-120.059879
Lancaster,3/24/2014,34.6867846,-118.1541632
Redding,3/26/2014,40.5865396,-122.3916754
Los Angeles,3/27/2014,34.0522342,-118.2436849
Monterey,3/27/2014,36.6002378,-121.8946761
Benicia,3/28/2014,38.049365,-122.1585777
Fresno,3/28/2014,36.7468422,-119.7725868
El Cajon,3/28/2014,32.7947731,-116.9625269
EL Cajon,3/29/2014,32.7947731,-116.9625269
Santa Rosa,3/29/2014,38.440429,-122.7140548
San Clemente,3/30/2014,33.4269728,-117.6119925
Topanga Beach,3/31/2014,34.0400085,-118.5795272
Lakeside,4/2/2014,32.8572718,-116.9222488
Palm Desert,4/3/2014,33.7222445,-116.3744556
San Diego,4/4/2014,32.715738,-117.1610838
Riverside,4/4/2014,33.9533487,-117.3961564
Temecula,4/4/2014,33.4936391,-117.1483648
Eureka,4/5/2014,40.8020712,-124.1636729
Napa,4/5/2014,38.2975381,-122.286865
La Crescenta,4/5/2014,34.228754,-118.2351192
Encinitas,4/5/2014,33.0369867,-117.2919818
Fresno,4/5/2014,36.7468422,-119.7725868
Pleasanton,4/7/2014,37.6624312,-121.8746789
San Jacinto,4/7/2014,33.7839084,-116.958635
Bonsall,4/7/2014,33.2889226,-117.2255903
Fillmore,4/8/2014,34.3991639,-118.918154
Santee,4/9/2014,32.8383828,-116.9739167
Orange,4/9/2014,33.7877944,-117.8531119
San Jose,4/9/2014,37.3382082,-121.8863286
Santa Rosa,4/10/2014,38.440429,-122.7140548
Santa Rosa,4/10/2014,38.440429,-122.7140548
Palm Desert,4/10/2014,33.7222445,-116.3744556
Escondido,4/10/2014,33.1192068,-117.086421
Turlock,4/10/2014,37.4946568,-120.8465941
San Rafael,4/10/2014,37.9735346,-122.5310874
Pilot Hill,4/10/2014,38.8344149,-121.0141825
Clovis,4/10/2014,36.8252277,-119.7029194
West Los Angeles,4/11/2014,34.0412085,-118.442596
Willits,4/11/2014,39.4096079,-123.3555656
Campbell,4/11/2014,37.2871651,-121.9499568
Thousand Oaks,4/11/2014,34.1705609,-118.8375937
Riverbank,4/12/2014,37.7360396,-120.9354895
Simi Valley,4/12/2014,34.2694474,-118.781482
Lenwood,4/12/2014,34.8766497,-117.1039314
Encinitas,4/13/2014,33.0369867,-117.2919818
Merced,4/13/2014,37.3021632,-120.4829677
Salinas,4/13/2014,36.6777372,-121.6555013
South Lake Tahoe,4/14/2014,38.939926,-119.9771868
West Hollywood,4/14/2014,34.0900091,-118.3617443
Banning,4/14/2014,33.9255713,-116.8764103
Glendora,4/15/2014,34.1361187,-117.865339
Los Angeles,4/15/2014,34.0522342,-118.2436849
El Cajon,4/15/2014,32.7947731,-116.9625269
El Cajon,4/15/2014,32.7947731,-116.9625269
San Fernando Valley,4/15/2014,34.1825782,-118.4396756
Malibu,4/15/2014,34.0259216,-118.7797571
Arizona/California border,4/16/2014,33.5239713,-114.6550999
Seal Beach,4/16/2014,33.7414064,-118.1047866
San Jose,4/18/2014,37.3382082,-121.8863286
Chico,4/18/2014,39.7284944,-121.8374777
Chico,4/18/2014,39.7284944,-121.8374777
Chico,4/18/2014,39.7284944,-121.8374777
Llano,4/19/2014,34.5058282,-117.8178409
Manhatten Beach,4/20/2014,33.8847361,-118.4109089
Apple Valley,4/20/2014,34.5008311,-117.1858759
San Anselmo,4/20/2014,37.9746458,-122.5616448
Indio,4/21/2014,33.7205771,-116.2155619
Vacaville,4/22/2014,38.3565773,-121.9877444
Escondido,4/22/2014,33.1192068,-117.086421
Fallbrook,4/22/2014,33.3764196,-117.2511466
La Mesa,4/23/2014,32.7678287,-117.0230839
Lincoln,4/23/2014,38.891565,-121.2930079
Mojave,4/24/2014,35.0524699,-118.1739645
Huntington Beach,4/24/2014,33.660297,-117.9992265
San Diego,4/24/2014,32.715738,-117.1610838
Walnut,4/24/2014,34.0202894,-117.8653386
Canyon Country,4/25/2014,34.4233293,-118.4720281
Oxnard,4/25/2014,34.1975048,-119.1770516
Rialto,4/25/2014,34.1064001,-117.3703235
Whittier,4/26/2014,33.9791793,-118.032844
Santa Cruz,4/26/2014,36.9741171,-122.0307963
Azuza,4/27/2014,34.1336186,-117.9075627
Chatsworth,4/27/2014,34.2506356,-118.61481
Chatsworth,4/27/2014,34.2506356,-118.61481
Chatsworth,4/27/2014,34.2506356,-118.61481
Sonoma,4/27/2014,38.291859,-122.4580356
Crescent City,4/29/2014,41.7557501,-124.2025913
Stanford,4/29/2014,37.424106,-122.1660756
Ontario,4/29/2014,34.0633443,-117.6508876
Chino Hills,4/30/2014,33.9898188,-117.7325848
Venice,4/30/2014,33.9850469,-118.4694832
San Marcos,4/30/2014,33.1433723,-117.1661449
Santa Cruz,5/1/2014,36.9741171,-122.0307963
Los Angeles,5/1/2014,34.0522342,-118.2436849
Chula Vista,5/1/2014,32.6400541,-117.0841955
San Diego,5/2/2014,32.715738,-117.1610838
Crescent City,5/3/2014,41.7557501,-124.2025913
Anaheim,5/4/2014,33.8352932,-117.9145036
Vallejo,5/5/2014,38.1040864,-122.2566367
Lakeport,5/5/2014,39.0429506,-122.9158293
San Jose,5/7/2014,37.3382082,-121.8863286
Calimesa,5/7/2014,34.0039039,-117.0619755
Visalia,5/7/2014,36.3302284,-119.2920585
Culver City,5/8/2014,34.0211224,-118.3964665
Santa Cruz,5/9/2014,36.9741171,-122.0307963
Oceanside,5/10/2014,33.1958696,-117.3794834
Hawthorne/Gardena,5/11/2014,33.8874552,-118.3527203
Glendale,5/12/2014,34.1425078,-118.255075
San Diego,5/12/2014,32.715738,-117.1610838
Comptche,5/12/2014,39.2646413,-123.5913484
Westminster,5/12/2014,33.7513419,-117.9939921
San Jose,5/13/2014,37.3382082,-121.8863286
Chino,5/13/2014,34.0122346,-117.688944
San Diego,5/13/2014,32.715738,-117.1610838
La Habra,5/14/2014,33.9319578,-117.9461734
San Diego,5/14/2014,32.715738,-117.1610838
San Jose,5/14/2014,37.3382082,-121.8863286
Sacramento,5/14/2014,38.5815719,-121.4943996
San Diego/Tijuana,5/16/2014,32.715738,-117.1610838
Merced,5/16/2014,37.3021632,-120.4829677
Los Angeles,5/17/2014,34.0522342,-118.2436849
Trinidad,5/18/2014,41.059291,-124.1431246
Salton Sea Beach,5/18/2014,33.3750346,-116.0119455
Westwood,5/19/2014,34.0635016,-118.4455164
Stockton,5/19/2014,37.9577016,-121.2907796
Santa Paula,5/19/2014,34.3541659,-119.0592705
Fresno,5/21/2014,36.7468422,-119.7725868
Phelan,5/21/2014,34.426288,-117.5725628
Coalinga,5/22/2014,36.139678,-120.3601496
Mammoth Lakes,5/22/2014,37.648546,-118.972079
Clovis,5/22/2014,36.8252277,-119.7029194
Crescent Mills,5/24/2014,40.0965579,-120.9107882
San Bernardino,5/24/2014,34.1083449,-117.2897652
Kings Beach,5/25/2014,39.2376846,-120.0265798
Salinas,5/25/2014,36.6777372,-121.6555013
South Lake Tahoe,5/25/2014,38.939926,-119.9771868
San Francisco,5/25/2014,37.7749295,-122.4194155
San Clemente,5/25/2014,33.4269728,-117.6119925
Antelope,5/25/2014,38.7166871,-121.3644216
Cool,5/26/2014,38.8880247,-121.016225
Grass Valley,5/26/2014,39.2190608,-121.0610606
Grass Valley,5/26/2014,39.2190608,-121.0610606
Fremont,5/26/2014,37.5482697,-121.9885719
Laguna Woods,5/26/2014,33.6103009,-117.7253305
La Puente,5/27/2014,34.0200114,-117.9495083
Shasta City,5/28/2014,40.598119,-122.4907566
Calistoga,5/28/2014,38.5787965,-122.5797054
San Pedro,5/29/2014,33.7360619,-118.2922461
San Jose,5/29/2014,37.3382082,-121.8863286
Fresno,5/30/2014,36.7468422,-119.7725868
San Mateo,5/31/2014,37.5629917,-122.3255254
Spring Valley,6/1/2014,32.744774,-116.998916
Bonny Doon,6/1/2014,37.0416156,-122.1505224
Rosamond,6/3/2014,34.8641446,-118.1634075
Atwater,6/4/2014,37.3477174,-120.609084
Rancho Bernardo,6/4/2014,33.0335773,-117.0805825
San Jose,6/4/2014,37.3382082,-121.8863286
Oakland,6/6/2014,37.8043637,-122.2711137
Clearlake,6/6/2014,38.9582307,-122.6263728
San Jose (East),6/7/2014,37.3547205,-121.8694253
Simi Valley,6/7/2014,34.2694474,-118.781482
Castro Valley,6/9/2014,37.6940973,-122.0863522
Santa Clara,6/10/2014,37.3541079,-121.9552356
Murrieta,6/10/2014,33.5539143,-117.2139232
Fontana,6/12/2014,34.0922335,-117.435048
Ventura,6/13/2014,34.274646,-119.2290316
Chula Vista,6/14/2014,32.6400541,-117.0841955
Los Angeles/Burbank/Palmdale,6/14/2014,34.1808392,-118.3089661
San Jose,6/14/2014,37.3382082,-121.8863286
Fairfield,6/14/2014,38.2493581,-122.0399663
Long Beach,6/14/2014,33.7700504,-118.1937395
Riverside,6/14/2014,33.9533487,-117.3961564
La Puente,6/15/2014,34.0200114,-117.9495083
Newport Beach,6/15/2014,33.6189101,-117.9289469
Shasta Lake,6/16/2014,40.6804279,-122.3708419
Big Pine,6/16/2014,37.1649307,-118.289546
Ukiah,6/17/2014,39.1501709,-123.2077831
Huntington Beach,6/17/2014,33.660297,-117.9992265
Los Angeles,6/18/2014,34.0522342,-118.2436849
Madera,6/18/2014,36.9613356,-120.0607176
Laguna Niguel,6/18/2014,33.5225261,-117.7075526
Temecula,6/18/2014,33.4936391,-117.1483648
Mission Viejo,6/18/2014,33.6000232,-117.6719953
Chino,6/18/2014,34.0122346,-117.688944
Lake Forest,6/18/2014,33.6469661,-117.689218
Dana Point,6/18/2014,33.4669721,-117.6981075
Carlsbad/Oceanside,6/18/2014,33.1694663,-117.3573491
Oceanside,6/18/2014,33.1958696,-117.3794834
Oceanside (Orange Co.)(Riverside),6/18/2014,33.9533487,-117.3961564
Rancho Santa Margarita,6/18/2014,33.640855,-117.603104
Orange Co/Riverside Co/San Diego Co,6/18/2014,36.778261,-119.4179324
Fremont CA,6/18/2014,37.5482697,-121.9885719
Mission Viejo,6/18/2014,33.6000232,-117.6719953
Moreno Valley,6/18/2014,33.9424658,-117.2296717
Patterson,6/19/2014,37.4716001,-121.129656
San Diego,6/20/2014,32.715738,-117.1610838
Pacheco,6/20/2014,37.9835331,-122.0752413
Pico Rivera,6/20/2014,33.9830688,-118.096735
La Puente,6/20/2014,34.0200114,-117.9495083
Eureka,6/20/2014,40.8020712,-124.1636729
Pearblossom,6/21/2014,34.5064141,-117.9096804
Fullerton,6/21/2014,33.8703596,-117.9242966
Lake Alpine,6/21/2014,38.4785221,-120.0037964
Pico Rivera,6/21/2014,33.9830688,-118.096735
Pasadena,6/21/2014,34.1477849,-118.1445155
Palm Desert,6/22/2014,33.7222445,-116.3744556
Fillmore,6/22/2014,34.3991639,-118.918154
Torrance,6/22/2014,33.8358492,-118.3406288
La Mirada,6/22/2014,33.9172357,-118.0120086
Mojave,6/22/2014,35.0524699,-118.1739645
Westminster,6/23/2014,33.7513419,-117.9939921
Avenal,6/24/2014,36.0041223,-120.1290272
Petaluma,6/25/2014,38.232417,-122.6366524
Orange County area,6/25/2014,33.7763708,-117.7906935
Oxnard,6/25/2014,34.1975048,-119.1770516
Rough and Ready,6/25/2014,39.2301507,-121.136075
Mission Viejo,6/25/2014,33.6000232,-117.6719953
Alamo,6/25/2014,37.8502032,-122.032184
Rancho Santa Margarita,6/25/2014,33.640855,-117.603104
San Clemente,6/26/2014,33.4269728,-117.6119925
Sacramento,6/26/2014,38.5815719,-121.4943996
Oceanside,6/26/2014,33.1958696,-117.3794834
Temecula,6/26/2014,33.4936391,-117.1483648
Montebello,6/27/2014,34.0165053,-118.1137535
Beaumont,6/27/2014,33.9294606,-116.977248
Antioch,6/28/2014,38.0049214,-121.805789
Santa Ana/Tustin,6/28/2014,33.7330883,-117.8150052
Los Angeles,6/29/2014,34.0522342,-118.2436849
Laguna Niguel,6/29/2014,33.5225261,-117.7075526
Elk Grove,6/30/2014,38.4087993,-121.3716178
Corona,6/30/2014,33.8752935,-117.5664384
Sylmar,6/30/2014,34.3058279,-118.4571974
San Diego,7/1/2014,32.715738,-117.1610838
Boulder Creek,7/1/2014,37.1260578,-122.1221869
Mckittrick,7/2/2014,35.3055201,-119.6226239
Lancaster,7/2/2014,34.6867846,-118.1541632
Bakersfield,7/2/2014,35.3732921,-119.0187125
Redlands,7/2/2014,34.0555693,-117.1825381
San Juan Capistrano,7/2/2014,33.5016932,-117.6625509
Moreno Valley,7/2/2014,33.9424658,-117.2296717
El Cajon,7/3/2014,32.7947731,-116.9625269
Santa Ana,7/4/2014,33.7455731,-117.8678338
El Cajon,7/4/2014,32.7947731,-116.9625269
Healdsburg,7/4/2014,38.6104658,-122.8691609
Rohnert Park,7/4/2014,38.3396367,-122.7010984
San Marcos,7/4/2014,33.1433723,-117.1661449
Pacific Grove,7/4/2014,36.6177374,-121.9166215
Sonoma,7/4/2014,38.291859,-122.4580356
Lake Arrowhead,7/4/2014,34.2483396,-117.1892078
Lake Arrowhead,7/4/2014,34.2483396,-117.1892078
Lake Arrowhead,7/4/2014,34.2483396,-117.1892078
Petaluma,7/4/2014,38.232417,-122.6366524
Chino,7/4/2014,34.0122346,-117.688944
San Jose,7/4/2014,37.3382082,-121.8863286
Half Moon Bay,7/4/2014,37.4635519,-122.4285862
Victorville and Palmdale (between),7/4/2014,36.778261,-119.4179324
Garden Grove,7/4/2014,33.7739053,-117.9414477
La Mirada,7/4/2014,33.9172357,-118.0120086
Elk Grove,7/4/2014,38.4087993,-121.3716178
Baldwin Park,7/4/2014,34.0852868,-117.9608978
Westminster,7/5/2014,33.7513419,-117.9939921
San Diego,7/5/2014,32.715738,-117.1610838
Menifee,7/5/2014,33.6971468,-117.185294
El Monte,7/5/2014,34.0686206,-118.0275667
Del Mar,7/5/2014,32.9594891,-117.2653146
Anaheim,7/5/2014,33.8352932,-117.9145036
Fallbrook,7/5/2014,33.3764196,-117.2511466
Upland,7/6/2014,34.09751,-117.6483876
Corona,7/7/2014,33.8752935,-117.5664384
Los Angeles,7/7/2014,34.0522342,-118.2436849
Torrance,7/8/2014,33.8358492,-118.3406288
El Cajon,7/8/2014,32.7947731,-116.9625269
Santa Rosa,7/9/2014,38.440429,-122.7140548
Beaumont,7/9/2014,33.9294606,-116.977248
Ventura,7/10/2014,34.274646,-119.2290316
Patterson,7/10/2014,37.4716001,-121.129656
Livingston,7/11/2014,37.3868826,-120.7235329
San Marcos,7/11/2014,33.1433723,-117.1661449
Carlsbad,7/11/2014,33.1580933,-117.3505939
San Diego,7/11/2014,32.715738,-117.1610838
Mission Viejo,7/11/2014,33.6000232,-117.6719953
Cathedral City,7/12/2014,33.7805388,-116.4668036
Morgan Hill,7/15/2014,37.1305012,-121.6543901
